Top pages,Clicks,Impressions,CTR
https://www.actionnetwork.com/legal-online-sports-betting/prizepicks-promo-code-actionmax-supplies-50-instantly-with-5-entry-on-mlb-games-any-sport-today,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/psg-vs-inter-miami-club-world-cup-betting-promos-sign-up-and-bet-on-any-soccer-match-today,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/report-colts-player-under-investigation-for-betting-on-own-team-pervasive-wagering,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/sleeper-fantasy-promo-code-action-claim-100-deposit-match-of-up-to-100-for-ufc-317-any-event,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/sleeper-fantasy-promo-code-action-score-100-in-bonus-funds-for-mlb-wnba-any-sport-today,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/super-bowl-betting-promos-claim-sign-up-bonuses-at-top-sportsbooks-for-xxx-vs-xxx,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/ufc-betting-promos-sign-up-for-3650-in-bonuses-for-ufc-317-topuria-vs-oliveira,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/underdog-promo-code-topaction-access-up-to-1000-in-bonus-for-benfica-vs-chelsea-club-world-cup-round-of-16-today,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/underdog-promo-code-topaction-claim-50-in-bonus-lineups-for-college-football-picks-from-tcu-vs-unc-today,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/underdog-promo-code-topaction-get-up-to-1000-in-bonus-value-for-all-sports-this-weekend-including-mlb-wnba-ufc,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/underdog-promo-code-topaction-grab-1k-deposit-match-bonus-for-mlb-games-today,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/underdog-promo-code-topaction-secure-1000-in-bonus-for-rangers-vs-astros-mlb-any-game-today,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/updated-betmgm-bonus-code-actionget-yields-150-bonus-with-10-first-bet-win-on-any-sport-including-mlb,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/upgraded-betmgm-bonus-code-actionget-get-150-bet-and-get-promo-for-mlb-home-run-derby,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/upgraded-betmgm-bonus-code-actionget-unlocks-150-in-bonus-bets-for-wnba-all-star-game-mlb-any-sport,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/use-bet365-bonus-code-topaction-for-150-bonus-or-1k-first-bet-offer-to-bet-mlb-games-any-sport,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/use-bet365-bonus-code-topaction-for-best-mlb-betting-promo-get-150-bonus-or-1k-first-bet-for-fox-games,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/use-bet365-bonus-code-topaction-for-best-sunday-night-baseball-betting-promo-to-bet-tigers-vs-phillies-claim-150-in-bonus-bets,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/use-betmgm-bonus-code-actionget-for-150-bonus-to-bet-final-round-of-open-championship-any-sport-today,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/use-fanatics-sportsbook-promo-for-250-bonus-or-1000-no-sweat-bets-offer-to-bet-mlb-any-market,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/use-prizepicks-promo-code-actionmax-for-50-instantly-with-5-mlb-lineup-for-4th-of-july-games,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/use-underdog-promo-code-topaction-to-get-1k-deposit-match-offer-for-mlb-entries-any-sport-today,0,1,0%
https://www.actionnetwork.com/legal-online-sports-betting/wnba-betting-promos-claim-top-sign-up-bonus-offers-any-game-today,0,1,0%
